produto,price,entregue
Mouse Gamer,4352.58,False
Fone de Ouvido,637.38,False
Mouse Gamer,4078.09,False
Tablet,2404.92,True
Tablet,2717.04,True
Tablet,2768.68,True
Tablet,4294.62,False
Fone de Ouvido,759.78,False
Teclado Mecânico,1289.21,True
Smartphone,3728.9,False
Fone de Ouvido,3340.83,True
Fone de Ouvido,4932.8,False
Smartwatch,3990.05,True
Tablet,3951.87,False
